step,avg_return
0,4.451851718589032
4992,6.4649623705996335
9984,11.388529619053102
14976,18.600984717842017
19968,58.12031268029039
24960,229.51068665862047
29952,104.54452613900223
34944,289.68655400342146
39936,307.7864795219564
44928,331.6834284391079
49920,290.4885170008965
54912,284.86707131609023
59904,262.4257380080365
64896,293.35053994964034
69888,282.69426306644044
74880,322.4739436420777
79872,289.9644726366308
84864,349.51653951680174
89856,329.7104216334387
94848,340.40074821452794
99840,360.14483199465303
104832,367.8032833245126
109824,358.13787703605067
114816,379.46731854838
119808,369.52009126937713
124800,409.0643868052487
129792,394.97569144179073
134784,443.2140366377364
139776,429.09779631395804
144768,455.3595061789868
149760,438.93473966445237
154752,470.7308223055752
159744,485.0020157666701
164736,497.07940117377757
169728,470.04643503771103
174720,448.4439590789131
179712,441.99770960784826
184704,506.779187967074
189696,474.19171026624804
194688,450.734546078855
199680,492.3428180751336
204672,510.03115454212366
209664,492.31057397015076
214656,480.77350688079576
219648,485.4752420382904
224640,519.2527320482676
229632,508.4649339818581
234624,526.5029167281027
239616,521.2547475789603
244608,529.5562135050237
249600,559.4360128814161
254592,558.8378863734769
259584,625.8606519216632
264576,533.6502839497845
269568,588.8359652638195
274560,617.8546697531359
279552,620.0872811440887
284544,632.6467358221702
289536,588.3648846037167
294528,667.977058496925
299520,722.029835505011
304512,645.8774529756103
309504,752.2540704432412
314496,692.303714545079
319488,633.8052716420067
324480,735.258867971089
329472,733.2898024374878
334464,705.2789234199953
339456,731.1074733964768
344448,740.2353538171411
349440,748.4095849389704
354432,781.988146197336
359424,776.5981477957897
364416,756.3486056070751
369408,796.8347470675202
374400,829.2677733764076
379392,760.6620108971139
384384,921.2690964043583
389376,859.1884455407265
394368,948.5680161072931
399360,962.8191601115346
404352,892.5653304262929
409344,931.0374953260343
414336,696.6067547211915
419328,954.6365161412708
424320,846.491994922314
429312,1003.4931376499958
434304,958.3194533916695
439296,1119.8306499795856
444288,1028.1694889217604
449280,1441.7468077134308
454272,884.9633595410254
459264,994.715274000731
464256,956.7032029207936
469248,1271.784433347467
474240,1056.4428724176082
479232,968.9282503047734
484224,922.3129249406687
489216,1117.9023814271925
494208,982.5160029030309
499200,985.8890180091998
504192,1081.1735314977566
509184,1393.5596807497539
514176,1391.3036584806734
519168,931.6207056947775
524160,1097.6742546442197
529152,1388.312301017176
534144,1204.3664282405352
539136,1109.53941995067
544128,1099.5140216401053
549120,1157.9095472060192
554112,1446.133824088595
559104,1055.708390838369
564096,1198.2808625884525
569088,1350.521171888323
574080,1530.5026899405111
579072,1182.6220120058385
584064,1586.7617898621445
589056,1325.6028531844709
594048,1401.7623726670638
599040,1273.218606086408
604032,1499.3832044053918
609024,1452.7236776397256
614016,1781.9631346715335
619008,1441.8725274512308
624000,2403.4798800120575
628992,1564.4806036644889
633984,2065.8155859299245
638976,3103.8923808612685
643968,2463.653311282655
648960,1418.7057552539088
653952,1343.9990269397601
658944,2084.163962267346
663936,2102.5308524931747
668928,1857.4141129346042
673920,2788.600134042668
678912,2752.534244655055
683904,2076.9810358116542
688896,2744.4644276061936
693888,2864.409674259092
698880,2854.2002298694947
703872,2793.307646877756
708864,2147.738029018841
713856,2117.593385241996
718848,3150.266823611368
723840,2055.9828617309013
728832,1939.51552096251
733824,1413.9862822576467
738816,1742.367532405972
743808,1410.972952686462
748800,1319.4192739370708
753792,1526.5120561622196
758784,1689.8828568519014
763776,848.2912972253038
768768,1742.975390356279
773760,693.0021450345506
778752,676.7688560595044
783744,3625.9273208154477
788736,2875.4886229220233
793728,3451.4865528885607
798720,2904.974127756297
803712,4117.186925837526
808704,2923.378224897697
813696,3241.2503902104168
818688,920.2133324384957
823680,1722.921293248671
828672,2628.4050943916127
833664,3015.6014367695075
838656,3431.143412091762
843648,1819.1965887746983
848640,4084.3716300252268
853632,651.2857228046458
858624,4017.9174016935362
863616,3977.48483739077
868608,2680.8430443241646
873600,1208.249243112007
878592,3897.457705137564
883584,3091.199091158515
888576,1230.716471736272
893568,2748.3928583211905
898560,1144.4974672801918
903552,3766.2362497176605
908544,2927.704307967717
913536,1411.1445627397254
918528,2003.6304740661187
923520,4079.147036002749
928512,3318.8017973217125
933504,3176.759254202352
938496,3485.550095540646
943488,2717.9138567089667
948480,3248.1373833012435
953472,4011.2360130264074
958464,4004.5193447541355
963456,3008.7821237822413
968448,2902.0049114086783
973440,2094.6228929167714
978432,3431.551120488399
983424,3943.331146403058
988416,2306.7133171587284
993408,2823.932521117431
998400,3843.385403770124
