step,avg_return
0,-1131.335249967013
2000,-1159.8782979289056
4000,-1346.8086905560237
6000,-1178.682507379147
8000,-1222.7128213900512
10000,-1198.8746359910085
12000,-1041.6577707855956
14000,-1129.3294512744897
16000,-1069.218639750192
18000,-1274.3158900019846
20000,-1070.6650333435034
22000,-893.1918438387055
24000,-1160.8768729176418
26000,-1452.0707423397223
28000,-1345.320162851539
30000,-1143.7568856421417
32000,-1295.85600296811
34000,-1130.8666400393465
36000,-1047.125735231142
38000,-1040.330668521486
40000,-1183.7342372190149
42000,-1084.322011827612
44000,-1116.2601042137287
46000,-1162.0370307294127
48000,-1307.0257190156708
50000,-1199.532098809577
52000,-1125.4486146315455
54000,-1254.2888236560364
56000,-940.6209461347103
58000,-1043.4863575477323
60000,-1366.9355843174526
62000,-1255.0122380759722
64000,-1484.2653189561195
66000,-1395.2228846357118
68000,-1235.3096275318412
70000,-1400.2257113101641
72000,-1136.2435717582377
74000,-1255.232479906973
76000,-1033.695820516781
78000,-1159.2114113122982
80000,-980.0739636731417
82000,-948.1754964084718
84000,-1219.7164709650888
86000,-1234.1921270102978
88000,-1041.168332534334
90000,-964.6203306016491
92000,-1290.1986374616479
94000,-1119.1597509218884
96000,-1048.5611791333442
98000,-1399.5095998026654
100000,-970.3424803317566
102000,-1571.1165603564002
104000,-1162.6769249814417
106000,-1319.0199182311742
108000,-1411.8552939544707
110000,-1241.8075132735182
112000,-1134.6789130028526
114000,-1099.3729149858257
116000,-1540.193465507895
118000,-948.8826236825174
120000,-1135.3308662925642
122000,-1617.4439637824344
124000,-846.9496487307897
126000,-1253.055375126075
128000,-1314.9670937118492
130000,-1083.0638319041552
132000,-1275.6465261844987
134000,-1475.3718977389824
136000,-1514.0045546679783
138000,-1287.3311697756878
140000,-893.5404625364878
142000,-1007.6546638244382
144000,-1322.6469560821631
146000,-1273.5649585049325
148000,-1491.7125088110972
150000,-1121.7004273474713
152000,-1157.106534655066
154000,-1504.1632919862307
156000,-1047.4814999886987
158000,-1088.567359493315
160000,-1189.850611799325
162000,-1506.2501010499393
164000,-966.6719876503613
166000,-1095.7781979466988
168000,-1353.4636672047013
170000,-1496.3133618669656
172000,-1696.7939894936173
174000,-1135.5174653852607
176000,-1096.9625260466364
178000,-1331.4502486626209
180000,-1388.048328271795
182000,-1226.888445907811
184000,-1467.9563417826575
186000,-1402.3720496080125
188000,-1532.2397344153721
190000,-1309.3778508868102
192000,-1114.7770809851093
194000,-1323.3554464955134
196000,-1314.183118797071
198000,-1240.369473418946
200000,-1342.6191161428042
