step,avg_return
0,154.75870240439895
4992,73.68743933886208
9984,69.81690623483466
14976,33.78669390104826
19968,101.99038858172601
24960,151.6334055713187
29952,38.811626063091474
34944,69.93917020761086
39936,202.24758641125223
44928,48.52011469893902
49920,141.4864031127928
54912,30.743524709154467
59904,49.46582985679489
64896,126.60488681504263
69888,27.908929530451964
74880,99.168355482045
79872,79.16222858815532
84864,192.1608173499676
89856,221.20921079068978
94848,145.3499094946822
99840,50.412217550737275
104832,56.22949217167489
109824,105.10494016324826
114816,45.886670511483395
119808,118.72663258032817
124800,85.06715069179396
129792,269.51854389168795
134784,61.533689143418925
139776,287.3524986970262
144768,80.86742739349562
149760,103.39428311474626
154752,297.62000144948945
159744,403.639629720985
164736,128.79270951040243
169728,123.0315366952631
174720,200.12636261837415
179712,112.5439417021324
184704,36.90895041269657
189696,181.4782877328264
194688,131.06747171344327
199680,297.24678235807306
204672,303.52327806123503
209664,148.5261704751518
214656,324.4918445558419
219648,84.0558531239848
224640,162.85051778152598
229632,82.7625374441396
234624,102.0327620631607
239616,388.7935798673422
244608,51.85857079229423
249600,90.70857728795852
254592,122.25391079056014
259584,434.19047500596287
264576,118.84301962799809
269568,122.3243402141841
274560,96.06798396156353
279552,144.05949328847532
284544,160.45089860888856
289536,136.40163328187168
294528,463.54303065541535
299520,448.89998602641117
304512,312.565848946017
309504,101.44409492555118
314496,73.19107746545751
319488,52.012116497690464
324480,111.75612630049925
329472,263.6131071599528
334464,65.02033661162129
339456,38.11178683693021
344448,206.39321033682162
349440,396.46672378296256
354432,281.27911543980855
359424,406.3456963985374
364416,226.80876987602733
369408,215.08903464928645
374400,421.2211326596641
379392,383.05786924678193
384384,647.1541072755768
389376,407.21074000410033
394368,463.1047427686958
399360,539.151750117955
404352,261.31171158438997
409344,182.15870440276973
414336,524.0474977814048
419328,428.1485727852308
424320,400.17615991865586
429312,255.02548556099032
434304,414.33934993687683
439296,97.56527168385949
444288,525.1180102093489
449280,550.9502341836716
454272,83.29213745809167
459264,99.35754463389927
464256,646.6948784160165
469248,96.61571955095243
474240,159.5018785327186
479232,132.5908077802346
484224,400.2335975349824
489216,392.2558273287047
494208,1003.9260144788065
499200,397.82388782186035
504192,504.51309119747185
509184,414.2668455270467
514176,787.5099071349466
519168,168.18857281169727
524160,263.61451530874245
529152,740.6535087241618
534144,851.724349293417
539136,631.2541341317788
544128,255.55907156538552
549120,554.9166094278092
554112,559.1056807452245
559104,329.4308946071371
564096,405.75042185594936
569088,777.2498722101585
574080,940.646741554647
579072,976.7331817389186
584064,1290.399017154403
589056,1058.7556094212655
594048,132.02343027924763
599040,188.04994396827865
604032,289.67572498447464
609024,849.408664821986
614016,481.9317379071048
619008,585.1847380140272
624000,758.2382175961883
628992,740.1176986258093
633984,1155.3919627603286
638976,823.7548260669834
643968,592.4685941401998
648960,498.4017913957943
653952,557.5305099929419
658944,843.3056813261528
663936,1322.6113151829773
668928,921.4415224618002
673920,872.1569104424483
678912,541.5907382321401
683904,1282.5177416306178
688896,943.4017853330737
693888,1413.7620120996594
698880,1185.533062447881
703872,736.1756841409109
708864,1009.3670318520034
713856,966.1011216447815
718848,1245.3222628149101
723840,1373.5899675563173
728832,458.8407002193106
733824,225.43295995539353
738816,497.4312619777861
743808,554.2118904149279
748800,699.4611748336874
753792,394.3675299388916
758784,385.6111342018768
763776,765.9933384076672
768768,936.597756722084
773760,648.537037341796
778752,1593.6130741994468
783744,1170.172975471146
788736,1093.1860949118388
793728,934.4146785565026
798720,923.9610243737029
803712,1112.8340656421583
808704,678.2556453920504
813696,1447.8801416253968
818688,1411.1551283696135
823680,1250.463027256917
828672,1180.195797813609
833664,1144.2372443973509
838656,853.5445124733926
843648,1526.8540484022456
848640,477.0128791715559
853632,874.3945662694327
858624,556.5636157597877
863616,829.51324795933
868608,1316.6962263073337
873600,180.1519709635765
878592,540.9171436240341
883584,348.2390562056106
888576,310.5859314642055
893568,692.1079934747098
898560,492.94256748364313
903552,783.0722752559324
908544,1011.4563197986886
913536,1057.660556721767
918528,1199.6140604824843
923520,1808.1763971852554
928512,1365.7043479831023
933504,2005.8995839020547
938496,327.73497226674033
943488,309.32048876107876
948480,1405.9694310035386
953472,1193.2070664125386
958464,1044.3601509253235
963456,1647.122243328286
968448,1106.4118940960175
973440,1509.0694844385876
978432,1680.2546253311132
983424,1892.81957187425
988416,868.0117887203769
993408,739.8109438763878
998400,744.2296005747115
