step,avg_return
0,3.102554328607147
5000,3.5107089135037164
10000,3.5463367891128903
15000,363.13291693881973
20000,-20.807130137920847
25000,38.82248464773129
30000,165.0301602257764
35000,121.28015309082066
40000,165.42276799197688
45000,50.51956814194866
50000,117.25282175564193
55000,244.82571711628475
60000,112.2189455363776
65000,198.446866856321
70000,170.0007599288055
75000,197.61894926245506
80000,478.56758105958716
85000,244.9501781143787
90000,188.414410943246
95000,-9.112036368265878
100000,-4.153243510824019
105000,162.8191978264775
110000,180.89744808074258
115000,94.92142386591075
120000,421.1834542574632
125000,167.2402376185544
130000,195.57462153550227
135000,177.95776919162472
140000,81.76189678799618
145000,261.57600171071766
150000,64.31599013146835
155000,175.63270408395655
160000,146.6675255516196
165000,126.55554343652534
170000,128.40843800668233
175000,376.24841526262486
180000,299.271830210423
185000,118.79945921240437
190000,382.7120632879532
195000,150.88865009776603
200000,268.2224999752626
205000,275.4055484699921
210000,298.49914971355946
215000,158.4619063692374
220000,-15.72165558677186
225000,246.13598169239137
230000,69.17656956331804
235000,331.04584167743235
240000,97.09853947708011
245000,237.21739636811847
250000,174.49606053690226
255000,214.46153647092692
260000,171.5312746085833
265000,233.35016591589488
270000,190.05354503266088
275000,809.8936413595621
280000,451.51745278247057
285000,441.78471314211055
290000,224.08810348855013
295000,276.03560296509954
300000,132.41398459136772
305000,270.73065939264796
310000,436.3836842581157
315000,172.98250891458486
320000,832.1836143646215
325000,537.5318099910018
330000,202.40307812557649
335000,136.4314160989148
340000,1157.0184420197502
345000,735.9502438146246
350000,452.23363608002387
355000,335.8718934618769
360000,382.77931380406244
365000,103.29357082728073
370000,1584.7390016099125
375000,108.47883884201354
380000,339.3808812613083
385000,539.0452782400153
390000,19.325230965409038
395000,145.53330805542035
400000,294.20945631818654
405000,215.0079874354351
410000,272.54127185004
415000,947.648593540455
420000,447.33067428403
425000,404.7314556429406
430000,1023.3509921551546
435000,288.3096147719511
440000,235.03188055486223
445000,1300.3751143953082
450000,71.2011992362995
455000,463.1852528407474
460000,45.29329735885137
465000,1366.3872744246773
470000,415.08360174380806
475000,216.04470671556547
480000,1008.9888222745072
485000,564.6252955255782
490000,1117.4533580983345
495000,200.1203570771789
500000,1293.2734437397712
505000,1108.4000813866605
510000,56.31670221504166
515000,333.7356657417827
520000,1107.511348016701
525000,492.9961186028316
530000,284.3960018736455
535000,1034.8220155671768
540000,867.3208015289056
545000,-54.304249527558405
550000,83.43515499140993
555000,368.28346512356114
560000,662.8373148857991
565000,363.7534013759852
570000,1092.0681573989316
575000,80.77922061053559
580000,181.67459905007138
585000,576.6586539762967
590000,80.85815541500001
595000,328.22382684670475
600000,206.17755858263592
605000,1414.0658898184727
610000,160.31779520746372
615000,1900.9814836835512
620000,39.23080067656382
625000,781.5593562805244
630000,779.5731028187216
635000,828.308425036199
640000,1628.8462958791272
645000,763.9413960751648
650000,838.5868544596646
655000,127.6354364065722
660000,3739.452527505606
665000,129.1642189951751
670000,2184.1456426826735
675000,565.9060293028446
680000,46.99581471083686
685000,118.90010991691342
690000,246.33491324518977
695000,293.4690429978146
700000,1531.6569599546153
705000,1160.1291269770102
710000,1705.5629392118608
715000,25.376824268554287
720000,249.49401998652755
725000,166.35721805741744
730000,91.90724109166962
735000,20.05277773252342
740000,132.50076083197987
745000,370.3608195560057
750000,83.79169481573574
755000,832.6991864204814
760000,402.57407844421095
765000,3705.301831375685
770000,1619.680037360625
775000,317.8207492938811
780000,1237.825453770495
785000,1969.705325098348
790000,983.2941706931347
795000,1094.2291956840356
800000,765.7235637063173
805000,987.9840412194632
810000,112.10412142215233
815000,2131.3062804461083
820000,180.0311606518702
825000,1594.6930120340605
830000,2063.2483491377716
835000,1349.619820352488
840000,525.1088528674762
845000,1195.5335282057615
850000,1496.8069319007088
855000,242.94647465287053
860000,971.0989556660629
865000,4154.32841637601
870000,145.32657019763155
875000,1150.9517465641322
880000,1781.5702603338652
885000,2682.9918939172453
890000,901.8730797483455
895000,1163.0990051027086
900000,636.0385725022205
905000,1720.6575398326324
910000,1026.9498320277323
915000,814.7797638886817
920000,680.7106320993335
925000,3852.1224831163795
930000,3264.665927261283
935000,2512.294390362095
940000,3251.0298124308406
945000,1715.2959988601335
950000,871.0231845794356
955000,1237.8020147693712
960000,2647.2024103617628
965000,166.66588571250813
970000,314.2339350888499
975000,486.6727851431528
980000,3198.5985266319803
985000,3675.64386273006
990000,2802.7363760666917
995000,3414.326471294182
1000000,620.963540805713
