step,avg_return
0,-131.44345988163764
10000,-163.31364663874925
20000,-104.029102649345
30000,-12.92663353042044
40000,-2.427445315009687
50000,-276.3505845312038
60000,-322.1178809672165
70000,-219.72126030846434
80000,-305.2930798786571
90000,-219.89505808891985
100000,-49.1633381118266
110000,-101.17439375083036
120000,74.83872034267269
130000,-69.40342878882153
140000,-192.7337389597178
150000,-151.03840057944336
160000,-39.87131702467335
170000,-76.03055023779012
180000,-160.7804753130765
190000,-119.88335690928858
200000,-48.31550428962898
210000,-16.8627028590457
220000,-55.3133715286749
230000,-31.895522544149383
240000,-101.04053341773171
250000,1.519008041132924
260000,85.00868637842234
270000,160.58895532245063
280000,-151.58331107673112
290000,-103.51514449565921
300000,-97.89928226958862
