step,avg_return
0,9.333333333333334
2000,9.333333333333334
4000,79.66666666666667
6000,124.33333333333333
8000,115.66666666666667
10000,141.66666666666666
12000,169.33333333333334
14000,215.0
16000,252.33333333333334
18000,236.66666666666666
20000,198.33333333333334
22000,192.33333333333334
24000,155.33333333333334
26000,185.66666666666666
28000,152.0
30000,148.66666666666666
32000,145.66666666666666
34000,168.0
36000,148.0
38000,164.0
40000,169.0
42000,154.0
44000,154.66666666666666
46000,147.66666666666666
48000,143.66666666666666
50000,150.33333333333334
52000,129.0
54000,168.66666666666666
56000,150.66666666666666
58000,178.0
60000,182.33333333333334
62000,230.66666666666666
64000,167.66666666666666
66000,186.0
68000,171.33333333333334
70000,173.0
72000,158.0
74000,132.0
76000,141.33333333333334
78000,143.66666666666666
80000,144.33333333333334
82000,180.66666666666666
84000,179.66666666666666
86000,205.66666666666666
88000,173.0
90000,180.66666666666666
92000,202.66666666666666
94000,201.33333333333334
96000,147.33333333333334
98000,129.66666666666666
100000,168.66666666666666
102000,149.33333333333334
104000,215.0
106000,170.66666666666666
108000,193.66666666666666
110000,200.66666666666666
112000,197.33333333333334
114000,198.33333333333334
116000,190.33333333333334
118000,229.66666666666666
120000,181.66666666666666
122000,146.0
124000,193.66666666666666
126000,140.33333333333334
128000,196.33333333333334
130000,165.0
132000,227.33333333333334
134000,168.33333333333334
136000,198.33333333333334
138000,172.33333333333334
140000,197.33333333333334
142000,203.66666666666666
144000,172.66666666666666
146000,179.33333333333334
148000,218.0
150000,167.33333333333334
152000,160.33333333333334
154000,224.66666666666666
156000,193.0
158000,196.0
160000,239.0
162000,211.33333333333334
164000,232.0
166000,195.33333333333334
168000,158.33333333333334
170000,196.33333333333334
172000,219.33333333333334
174000,185.33333333333334
176000,210.33333333333334
178000,216.0
180000,166.0
182000,401.0
184000,218.66666666666666
186000,194.66666666666666
188000,219.0
190000,205.33333333333334
192000,172.33333333333334
194000,233.33333333333334
196000,344.0
198000,309.6666666666667
200000,243.66666666666666
