step,avg_return
0,15.306616158958974
5000,3.6859334282468588
10000,9.266102583256723
15000,12.661932054135931
20000,11.497753243979544
25000,17.989295134272055
30000,7.896138267514541
35000,18.44375634332967
40000,16.523555331208318
45000,15.927474726775358
50000,20.118181896733127
55000,12.567971953929145
60000,10.551653581485894
65000,21.79052939247701
70000,10.820178690645667
75000,13.953564715718223
80000,10.239755764213045
85000,-24.343634599678648
90000,-15.744177117654772
95000,-20.815491206141356
100000,-19.75358750039455
105000,-23.974895391367426
110000,-19.608195552963934
115000,-17.035137799297058
120000,-20.847804498886735
125000,-18.220095928437708
130000,-17.469155030228865
135000,-17.175945785478557
140000,-22.28749921797566
145000,-16.49256130921528
150000,-16.73633961580852
155000,-16.6370014831219
160000,-16.237755494245036
165000,-18.32749509460261
170000,-19.2328178636172
175000,-18.912096824264076
180000,-20.14041394497381
185000,-20.698493379731207
190000,-20.055868969979745
195000,-19.219701634338183
200000,-14.169106368377983
205000,-22.803242194887915
210000,-17.1020426080367
215000,-17.145887060287038
220000,-20.09483854167132
225000,-18.42349682961786
230000,-22.34628188779408
235000,-23.808353038373678
240000,-16.14540598773834
245000,-21.025290206976955
250000,-21.207720092463735
255000,-16.14984587776048
260000,-20.283173060467092
265000,-20.141140828109428
270000,-17.108692881535116
275000,-13.16929698088233
280000,-16.94611894509869
285000,-16.02831675434957
290000,-18.97983569994609
295000,-19.65151224058991
300000,-16.68658149628375
305000,-18.334772681870216
310000,-19.797926503649297
315000,-16.1683111130843
320000,-15.698582035291047
325000,-13.843297824370161
330000,-20.746208041292036
335000,-20.643591599134893
340000,-16.067603568068677
345000,-21.568003177601593
350000,-16.25548349607955
355000,-12.977813601498548
360000,-23.890453899949076
365000,-18.425775017501834
370000,-18.514422394765116
375000,-23.120954223410838
380000,-19.281785515881808
385000,-17.59025640261126
390000,-18.670552741433095
395000,-21.019589261708575
400000,-23.550097241360305
405000,-19.663723397050994
410000,-23.217452598049405
415000,-22.214283006943834
420000,-24.515264287106362
425000,-18.043093119692145
430000,-20.0717178766865
435000,-22.19666537285691
440000,-21.03323572239091
445000,-18.173085571378575
450000,-18.087326928922888
455000,-18.273303356116486
460000,-16.85275359111544
465000,-16.107906072394766
470000,-17.54072660653773
475000,-14.208021547685286
480000,-12.859426816526652
485000,-18.101117660647464
490000,-17.029808730142047
495000,-21.738255214362827
500000,-19.980340312842035
505000,-16.45318908651221
510000,-15.193172508682467
515000,-23.701808604598863
520000,-20.72604593099294
525000,-18.90038605078665
530000,-16.941655873419805
535000,-18.011336848251332
540000,-17.886581457574092
545000,-22.34651067104097
550000,-17.29151568476485
555000,-18.361801254786872
560000,-20.558864797203046
565000,-17.167279373228265
570000,-21.39402626708147
575000,-18.243752300411256
580000,-16.00958380644296
585000,-23.517316220447253
590000,-16.427848031838746
595000,-20.199253550787997
600000,-15.583881385191189
605000,-23.68795190528324
610000,-18.989497139171956
615000,-19.39320340329289
620000,-23.287707590243496
625000,-17.480836455042596
630000,-17.42685596252947
635000,-14.022012772621098
640000,-17.17819453116022
645000,-22.11735136564867
650000,-19.858991678287815
655000,-17.129163888217448
660000,-14.264342635463871
665000,-21.645766251832537
670000,-19.813213599723934
675000,-18.677770183471065
680000,-20.046700069766644
685000,-19.189060250629886
690000,-16.976050157263867
695000,-20.623594675004508
700000,-19.694589808288953
705000,-16.602108294278818
710000,-23.050979431741563
715000,-21.39230597297229
720000,-17.36929987028414
725000,-20.48480965257764
730000,-19.576107164361456
735000,-19.462884373059282
740000,-19.09800321975452
745000,-19.847483887198276
750000,-20.423665974466214
755000,-20.151070956532646
760000,-21.474558994289527
765000,-16.37927163599912
770000,-18.28454260673708
775000,-20.866760076263787
780000,-17.494335176914262
785000,-17.72871151837529
790000,-21.013631683000394
795000,-17.76819571956829
800000,-19.396029046599626
805000,-21.08208774694114
