step,avg_return
0,-27.74937223314854
100000,-71.93856995442977
200000,-61.74230604444218
300000,-41.39498521720044
400000,-50.203006445225796
500000,-38.06316061884904
600000,-30.54682330679493
700000,-33.31408637398654
800000,-43.65466028965202
900000,-27.713121898313943
1000000,-27.21079718828497
1100000,-23.935449932209046
1200000,-24.946186025609016
1300000,-26.947992230606825
1400000,-23.478475358973892
1500000,-19.887688724169585
1600000,-20.545610757529392
1700000,-15.678353067460232
1800000,-18.724353572272086
1900000,-15.143788978764537
2000000,-12.56116296108813
2100000,-11.859349030779697
2200000,-14.96176844843626
2300000,-13.648348435089076
2400000,-12.773366112529875
2500000,-11.714837473036491
2600000,-12.797379392197403
2700000,-12.588228232740864
2800000,-13.410728232526035
2900000,-9.656906371661412
3000000,-9.026782983216394
3100000,-9.439998818450036
3200000,-11.617315324160321
3300000,-9.967338906061864
3400000,-9.706668655454223
3500000,-8.26852685961762
3600000,-9.5554151921115
3700000,-9.398902652883269
3800000,-9.230821349260804
3900000,-10.995816098213755
4000000,-8.95668286973906
4100000,-9.87196867448921
4200000,-10.719686373353625
4300000,-9.728903946266845
4400000,-11.816259935133093
4500000,-9.156039662303519
4600000,-9.566753192314891
4700000,-8.363465744466792
4800000,-7.082702538097391
4900000,-8.004250616925932
5000000,-10.73772366709525
5100000,-12.793586781884443
5200000,-9.679880297832895
5300000,-11.971012378806861
5400000,-9.090479153440446
5500000,-9.859234498308485
5600000,-9.306495908482516
5700000,-9.555842144317817
5800000,-10.123844894846448
5900000,-12.923357835127305
6000000,-11.488684670805736
6100000,-13.075445608607925
6200000,-9.617890426460118
6300000,-11.50582643111718
6400000,-11.281479700171706
6500000,-9.074838568349936
6600000,-10.089038904856832
6700000,-10.921282985282017
6800000,-8.850546556330439
6900000,-12.210376182621827
7000000,-10.574881302164068
7100000,-7.645413436074574
7200000,-10.685099623562838
7300000,-11.370954521540678
7400000,-9.833349927214588
7500000,-8.380649026137132
7600000,-10.973779857955968
7700000,-16.76091019259447
7800000,-10.015150064498048
7900000,-13.125239509827244
8000000,-13.544716986415285
8100000,-11.278972017876997
8200000,-9.957246638713976
8300000,-12.072104183907493
8400000,-10.081673448578492
8500000,-8.486813623450894
8600000,-11.368028344306541
8700000,-11.717221765342524
8800000,-8.603252386361612
8900000,-11.16946537482232
9000000,-11.296150778304426
9100000,-10.29787365170948
9200000,-10.228454486796817
9300000,-10.621270683428076
9400000,-8.56251548110852
9500000,-11.497142724588654
9600000,-10.70636545930186
9700000,-11.881928781564124
9800000,-10.104467413292094
9900000,-17.707763039582133
10000000,-14.262715643918094
