step,avg_return
0,8.666666666666666
2000,16.333333333333332
4000,9.0
6000,28.666666666666668
8000,104.0
10000,164.0
12000,134.33333333333334
14000,194.33333333333334
16000,153.0
18000,159.0
20000,178.66666666666666
22000,173.0
24000,136.0
26000,147.66666666666666
28000,143.0
30000,142.66666666666666
32000,142.33333333333334
34000,130.0
36000,140.33333333333334
38000,136.33333333333334
40000,138.66666666666666
42000,131.33333333333334
44000,161.66666666666666
46000,140.33333333333334
48000,142.66666666666666
50000,136.0
52000,142.66666666666666
54000,125.33333333333333
56000,127.33333333333333
58000,138.66666666666666
60000,153.66666666666666
62000,163.0
64000,155.33333333333334
66000,160.33333333333334
68000,125.33333333333333
70000,125.33333333333333
72000,116.33333333333333
74000,140.0
76000,151.33333333333334
78000,121.0
80000,171.33333333333334
82000,193.33333333333334
84000,178.33333333333334
86000,203.66666666666666
88000,157.33333333333334
90000,213.33333333333334
92000,204.66666666666666
94000,211.66666666666666
96000,202.0
98000,205.0
100000,197.33333333333334
102000,122.66666666666667
104000,135.66666666666666
106000,191.0
108000,250.66666666666666
110000,130.66666666666666
112000,173.33333333333334
114000,216.33333333333334
116000,293.0
118000,500.0
120000,203.0
122000,212.0
124000,119.66666666666667
126000,173.66666666666666
128000,188.66666666666666
130000,203.33333333333334
132000,185.33333333333334
134000,244.33333333333334
136000,374.0
138000,188.66666666666666
140000,500.0
142000,500.0
144000,500.0
146000,500.0
148000,352.6666666666667
150000,392.6666666666667
152000,500.0
154000,500.0
156000,355.0
158000,500.0
160000,234.33333333333334
162000,500.0
164000,500.0
166000,500.0
168000,495.0
170000,415.6666666666667
172000,446.6666666666667
174000,439.3333333333333
176000,445.0
178000,500.0
180000,500.0
182000,500.0
184000,500.0
186000,500.0
188000,358.6666666666667
190000,333.3333333333333
192000,470.3333333333333
194000,500.0
196000,500.0
198000,500.0
200000,500.0
