step,avg_return
0,-0.2759055254640121
5000,0.3756444166529149
10000,-0.15425405390300842
15000,-0.4880189660686211
20000,0.9011296660489445
25000,-1.3028021229418367
30000,-573.3087866854762
35000,-429.849049843867
40000,-492.3342806594705
45000,-224.0815193016456
50000,-87.38705092632074
55000,750.1197369490257
60000,1410.0585284297965
65000,1548.8808778636085
70000,1352.2923231326456
75000,2402.8573762051515
80000,3252.8324553853454
85000,2845.008381922762
90000,2397.676328802066
95000,3624.8253397104963
100000,3812.693513555183
105000,3868.471249519036
110000,4028.9982738199074
115000,4157.160036561654
120000,2991.6218901824964
125000,4181.767366266485
130000,4398.903885650688
135000,4556.5257790566875
140000,4581.346684957914
145000,4681.08636128136
150000,4920.403298339285
155000,5055.873408856142
160000,5335.407465028648
165000,5542.122544322316
170000,5644.037537762965
175000,5560.797617870751
180000,5550.419770317462
185000,5843.56583749624
190000,5958.097315526513
195000,5870.686827049981
200000,6223.141658765286
205000,6272.235858994772
210000,6039.520958237827
215000,6309.486589869865
220000,6299.663722135708
225000,6598.099845065862
230000,6400.695772821088
235000,6281.475668175688
240000,6548.024277132617
245000,6742.618116679295
250000,6874.283347377608
255000,6825.520436229014
260000,6855.614234991907
265000,6579.26876719869
270000,6564.376780030626
275000,7130.925308028029
280000,6960.689302438019
285000,7238.601940006979
290000,7041.37309151209
295000,7113.089962737446
300000,7197.485691580337
305000,7122.440382403122
310000,7268.471662605024
315000,7181.605582131175
320000,7433.242489370491
325000,7404.0343679267435
330000,7447.250515655396
335000,7472.835430826813
340000,7477.309717586314
345000,7373.776233403457
350000,7472.573831314727
355000,7299.800584922074
360000,7239.180082996426
365000,7455.067794408072
370000,7618.350509297233
375000,7655.717297115126
380000,7555.852682083988
385000,7585.052924768352
390000,7649.8389380715935
395000,7663.3902887377035
400000,6007.92520265427
405000,7722.408619774168
410000,7799.808949711684
415000,7895.904720773627
420000,7582.5949838032875
425000,7943.48848273333
430000,5460.696748359361
435000,4417.650970237954
440000,7554.852294493179
445000,7806.9178652159
450000,8011.206886696364
455000,7808.641668760064
460000,7779.150544374851
465000,7629.763251766451
470000,7829.223663882151
475000,7866.017667079409
480000,7661.689224340946
485000,7750.853070218767
490000,7793.877201482173
495000,7977.85505309192
500000,7909.9553882396385
505000,7847.617883124614
510000,7931.493420006537
515000,7866.288991080266
520000,6352.314825285452
525000,7724.666791073995
530000,8079.929932124122
535000,8065.167676104596
540000,7902.204272869375
545000,5715.477433462432
550000,8046.163927499713
555000,7798.932639750709
560000,7844.818725916059
565000,7926.62393227898
570000,8003.03646079446
575000,7965.270739905706
580000,8033.1451074774595
585000,7770.014976772923
590000,7908.757562400802
595000,8096.153885968738
600000,8101.619830557007
605000,8116.037979345393
610000,8099.625500808298
615000,8027.5955447575425
620000,6574.497236494152
625000,8061.218987339594
630000,8191.471906136699
635000,7910.63316443743
640000,8114.4949109913505
645000,6267.922598230337
650000,8053.762027069132
655000,8019.700615055873
660000,8173.652772464251
665000,8083.618710214592
670000,6012.43634243881
675000,8038.4438632380525
680000,8093.283382356601
685000,5350.309934761174
690000,8227.500936399038
695000,8124.054454591108
700000,7962.554719206572
705000,8307.242982277274
710000,8250.517864544809
715000,8116.421768847659
720000,5535.904426373837
725000,8320.141438685065
730000,8251.500035562893
735000,8330.623854233738
740000,8452.65910933718
745000,8278.14898484696
750000,5271.777613652175
755000,8276.803891056234
760000,8328.372389356968
765000,8245.243663437634
770000,8255.841066503663
775000,8285.650992631343
780000,8493.95465393115
785000,8346.575285215238
790000,8220.110953176454
795000,8073.917792347932
800000,8049.351742862076
805000,8458.929142085244
810000,8356.940996668096
815000,8514.93916054107
820000,8483.006475351869
825000,8094.052942844508
830000,8485.452824082393
835000,6761.139149018291
840000,8248.794594633486
845000,5430.670453184314
850000,8500.06350966592
855000,8340.258479771075
860000,8528.746501482558
865000,8504.129867803831
870000,8274.223924959742
875000,8516.185861378442
880000,8624.368972136339
885000,8557.190661456663
890000,8532.775456749305
895000,8584.630642212333
900000,8586.045109417048
905000,8455.896239680957
910000,8586.071985745524
915000,8289.432422489634
920000,8740.332371810704
925000,8838.483343646425
930000,8659.528832212907
935000,8512.064862403031
940000,8698.424302308254
945000,8652.233813811295
950000,8806.047991908918
955000,8859.018347282947
960000,8759.77015099644
965000,8747.159713807077
970000,7149.843599120958
975000,8752.353572942184
980000,8729.84799952071
985000,8725.96168146525
990000,8808.249040251783
995000,8682.633482996443
1000000,8743.052447798445
